,Paris_Centre,PARIS_1er_Les_Halles,Place_Victor_Basch,Boulevard_Péripherique_Auteuil,Autoroute_A1_-_Saint-Denis,AUBERVILLIERS,OBJECTID
,PA04C,PA01H,BASCH,AUT,A1,AUB,0
,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,1
,CO,CO,CO,CO,CO,CO,2
,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,3
2019-10-20 00:00:00Z,,0.184000,,0.391,0.375,0.186,7011
2019-10-20 01:00:00Z,,0.188000,,0.463,0.477,0.186,7012
2019-10-20 02:00:00Z,,,,0.387,0.364,0.205,7013
2019-10-20 03:00:00Z,,0.236000,,0.338,0.257,0.165,7014
2019-10-20 04:00:00Z,,0.200000,,0.289,0.202,0.126,7015
2019-10-20 05:00:00Z,,0.190000,,0.295,,0.135,7016
2019-10-20 06:00:00Z,,0.188000,,0.266,0.127,0.126,7017
2019-10-20 07:00:00Z,,0.150000,,0.304,0.113,0.123,7018
2019-10-20 08:00:00Z,,0.135000,,0.334,0.093,0.129,7019
2019-10-20 09:00:00Z,,0.132000,,0.382,0.15,0.112,7020
2019-10-20 10:00:00Z,,0.151000,,0.356,0.141,0.041,7021
2019-10-20 11:00:00Z,,0.179000,,0.367,0.167,0.042,7022
2019-10-20 12:00:00Z,,0.161000,,0.39,0.135,0.016,7023
2019-10-20 13:00:00Z,,0.140000,,0.374,0.08799999999999999,0.004,7024
2019-10-20 14:00:00Z,,0.133000,,0.432,0.106,0.037,7025
2019-10-20 15:00:00Z,,0.128000,,0.372,0.104,0.065,7026
2019-10-20 16:00:00Z,,0.149000,,0.392,0.095,0.042,7027
2019-10-20 17:00:00Z,,0.179000,,0.397,0.102,0.047,7028
2019-10-20 18:00:00Z,,0.157000,,0.402,,0.08500000000000001,7029
2019-10-20 19:00:00Z,,0.155000,,0.344,0.127,0.113,7030
2019-10-20 20:00:00Z,,0.159000,,0.325,0.16,0.08599999999999999,7031
2019-10-20 21:00:00Z,,0.163000,,0.369,0.162,0.133,7032
2019-10-20 22:00:00Z,,0.164000,,0.332,0.165,0.137,7033
2019-10-20 23:00:00Z,,0.178000,,0.313,0.18,0.077,7034
2019-10-21 00:00:00Z,,0.169000,,0.257,0.128,0.12,7035
2019-10-21 01:00:00Z,,0.150000,,0.202,0.134,0.08699999999999999,7036
2019-10-21 02:00:00Z,,,,0.19,0.181,0.066,7037
2019-10-21 03:00:00Z,,0.150000,,0.189,0.265,0.067,7038
2019-10-21 04:00:00Z,,0.139000,,0.223,0.306,0.051,7039
2019-10-21 05:00:00Z,,0.138000,,0.306,0.41,0.062,7040
2019-10-21 06:00:00Z,,0.153000,,0.475,0.443,0.08799999999999999,7041
2019-10-21 07:00:00Z,,0.191000,,0.715,0.499,0.103,7042
2019-10-21 08:00:00Z,,0.194000,,0.835,0.6,0.113,7043
2019-10-21 09:00:00Z,,0.162000,,0.481,0.491,0.078,7044
2019-10-21 10:00:00Z,,0.126000,,0.373,0.505,0.066,7045
2019-10-21 11:00:00Z,,0.143000,,0.406,0.447,0.08599999999999999,7046
2019-10-21 12:00:00Z,,0.150000,,0.393,0.415,0.08599999999999999,7047
2019-10-21 13:00:00Z,,0.135000,,0.389,0.434,0.07099999999999999,7048
2019-10-21 14:00:00Z,,0.135000,,0.361,0.426,0.074,7049
2019-10-21 15:00:00Z,,0.146000,,0.412,0.411,0.08,7050
2019-10-21 16:00:00Z,,0.164000,,0.584,0.671,0.105,7051
2019-10-21 17:00:00Z,,0.192000,,0.833,0.773,0.149,7052
2019-10-21 18:00:00Z,,0.211000,,0.947,0.756,0.172,7053
2019-10-21 19:00:00Z,,0.242000,,0.959,0.643,0.221,7054
2019-10-21 20:00:00Z,,0.251000,,0.8169999999999999,0.515,0.285,7055
2019-10-21 21:00:00Z,,0.286000,,0.883,0.302,0.274,7056
2019-10-21 22:00:00Z,,0.424000,,0.748,0.301,0.314,7057
2019-10-21 23:00:00Z,,0.393000,,0.653,0.39,0.484,7058
2019-10-22 00:00:00Z,,0.234000,,0.486,0.421,0.306,7059
2019-10-22 01:00:00Z,,0.230000,,0.297,0.543,0.32,7060
2019-10-22 02:00:00Z,,,,0.307,0.45,0.522,7061
2019-10-22 03:00:00Z,,0.436000,,0.347,0.61,0.595,7062
2019-10-22 04:00:00Z,,0.420000,,0.416,0.632,0.606,7063
2019-10-22 05:00:00Z,,0.466000,,0.449,0.773,0.529,7064
